Id,c_l4,g_l4
38347,4.5,2421
38348,4.5,38
38349,4.5,76
38350,4.5,151
38351,4.5,1237
38352,4.5,1971
38353,4.5,711
38354,4.5,36748
38355,4.5,2421
38356,4.5,4471
38357,4.5,3141
38358,4.5,1596
38359,4.5,882
38360,4.5,882
38361,4.5,4659
38362,4.5,910
38363,4.5,823
38364,4.5,2421
38365,4.5,425
38366,4.5,1122
38367,4.5,415
38368,4.5,796
38369,4.5,1248
38370,4.5,3141
38371,4.5,1063
38372,4.5,5926
38373,4.5,13525
38374,4.5,1122
38375,4.5,4659
38376,4.5,11263
38377,4.5,1217
38378,4.5,688
38379,4.5,10794
38380,4.5,6297
38381,4.5,653
38382,4.5,38382
38383,4.5,18022
38384,4.5,425
38385,4.5,404
38386,4.5,83
38387,4.5,1492
38388,4.5,695
38389,4.5,1063
38390,4.5,22411
38391,4.5,13165
38392,4.5,13107
38393,4.5,2244
38394,4.5,3769
38395,4.5,425
38396,4.5,425
38397,4.5,38397
38398,4.5,2421
38399,4.5,13857
38400,4.5,3832
38401,4.5,38402
38402,4.5,38401
38403,4.5,3141
38404,4.5,1122
38405,4.5,957
38406,4.5,151
38407,4.5,1
38408,4.5,695
38409,4.5,4659
38410,4.5,5926
38411,4.5,2421
38412,4.5,695
38413,4.5,38414
38414,4.5,38414
38415,4.5,695
38416,4.5,487
38417,4.5,538
38418,4.5,695
38419,4.5,2421
38420,4.5,957
38421,4.5,415
38422,4.5,507
38423,4.5,2421
38424,4.5,505
38425,4.5,695
38426,4.5,38426
38427,4.5,796
38428,4.5,728
38429,4.5,6239
38430,4.5,85
38431,4.5,1
38432,4.5,1
38433,4.5,5926
38434,4.5,695
38435,4.5,2421
38436,4.5,505
38437,4.5,2421
38438,4.5,1
38439,4.5,695
38440,4.5,695
38441,4.5,415
38442,4.5,2222
38443,4.5,1063
38444,4.5,5081
38445,4.5,3141
38446,4.5,212
38447,4.5,540
38448,4.5,556
38449,4.5,2775
38450,4.5,425
38451,4.5,425
38452,4.5,1
38453,4.5,20
38454,4.5,796
38455,4.5,2222
38456,4.5,2421
38457,4.5,4659
38458,4.5,882
38459,4.5,421
38460,4.5,2432
38461,4.5,1248
38462,4.5,38462
38463,4.5,14707
38464,4.5,2270
38465,4.5,76
38466,4.5,695
38467,4.5,1774
38468,4.5,23760
38469,4.5,1270
38470,4.5,36
38471,4.5,2421
38472,4.5,302
38473,4.5,5240
38474,4.5,3967
38475,4.5,1598
38476,4.5,695
38477,4.5,14161
38478,4.5,38478
38479,4.5,38479
38480,4.5,415
38481,4.5,4471
38482,4.5,540
38483,4.5,27069
38484,4.5,341
38485,4.5,796
38486,4.5,38486
38487,4.5,38486
38488,4.5,457
38489,4.5,1237
38490,4.5,38490
38491,4.5,20
38492,4.5,421
38493,4.5,11125
38494,4.5,775
38495,4.5,212
38496,4.5,38496
38497,4.5,812
38498,4.5,12477
38499,4.5,212
38500,4.5,22546
38501,4.5,3141
38502,4.5,421
38503,4.5,3141
38504,4.5,302
38505,4.5,38505
38506,4.5,10623
38507,4.5,823
38508,4.5,19546
38509,4.5,695
38510,4.5,2775
38511,4.5,89
38512,4.5,38512
38513,4.5,38513
38514,4.5,415
38515,4.5,5926
38516,4.5,2421
38517,4.5,361
38518,4.5,10623
38519,4.5,89
38520,4.5,38521
38521,4.5,38520
38522,4.5,345
38523,4.5,474
38524,4.5,1
38525,4.5,3967
38526,4.5,695
38527,4.5,5240
38528,4.5,2421
38529,4.5,1
38530,4.5,2421
38531,4.5,812
38532,4.5,34654
38533,4.5,14329
38534,4.5,7483
38535,4.5,425
38536,4.5,695
38537,4.5,415
38538,4.5,7470
38539,4.5,76
38540,4.5,1217
38541,4.5,695
38542,4.5,1063
38543,4.5,1248
38544,4.5,775
38545,4.5,6674
38546,4.5,2877
38547,4.5,24938
38548,4.5,13107
38549,4.5,1602
38550,4.5,38550
38551,4.5,38550
38552,4.5,2087
38553,4.5,2382
38554,4.5,212
38555,4.5,695
38556,4.5,522
38557,4.5,38558
38558,4.5,38557
38559,4.5,11519
38560,4.5,695
38561,4.5,1063
38562,4.5,9727
38563,4.5,507
38564,4.5,421
38565,4.5,695
38566,4.5,2421
38567,4.5,695
38568,4.5,425
38569,4.5,1602
38570,4.5,212
38571,4.5,2775
38572,4.5,1248
38573,4.5,1
38574,4.5,1248
38575,4.5,3141
38576,4.5,85
38577,4.5,38577
38578,4.5,425
38579,4.5,38580
38580,4.5,38579
38581,4.5,1229
38582,4.5,8033
38583,4.5,425
38584,4.5,13165
38585,4.5,415
38586,4.5,212
38587,4.5,33450
38588,4.5,3141
38589,4.5,2421
38590,4.5,38591
38591,4.5,38591
38592,4.5,38593
38593,4.5,38592
38594,4.5,1
38595,4.5,2499
38596,4.5,556
38597,4.5,38598
38598,4.5,38597
38599,4.5,695
38600,4.5,421
38601,4.5,711
38602,4.5,10427
38603,4.5,910
38604,4.5,5926
38605,4.5,1602
38606,4.5,20
38607,4.5,85
38608,4.5,73
38609,4.5,404
38610,4.5,695
38611,4.5,812
38612,4.5,14876
38613,4.5,711
38614,4.5,421
38615,4.5,3560
38616,4.5,38591
38617,4.5,1237
38618,4.5,7645
38619,4.5,538
38620,4.5,3141
38621,4.5,538
38622,4.5,85
38623,4.5,212
38624,4.5,38
38625,4.5,1477
38626,4.5,170
38627,4.5,730
38628,4.5,3141
38629,4.5,2421
38630,4.5,1602
38631,4.5,487
38632,4.5,695
38633,4.5,1457
38634,4.5,3207
38635,4.5,487
38636,4.5,1063
38637,4.5,38637
38638,4.5,910
38639,4.5,170
38640,4.5,2719
38641,4.5,1063
38642,4.5,6026
38643,4.5,812
38644,4.5,775
38645,4.5,3141
38646,4.5,1294
38647,4.5,425
38648,4.5,1565
38649,4.5,69
38650,4.5,695
38651,4.5,32608
38652,4.5,1248
38653,4.5,812
38654,4.5,695
38655,4.5,910
38656,4.5,653
38657,4.5,1248
38658,4.5,1248
38659,4.5,12447
38660,4.5,415
38661,4.5,5429
38662,4.5,889
38663,4.5,1063
38664,4.5,38665
38665,4.5,38664
38666,4.5,1457
38667,4.5,1
38668,4.5,695
38669,4.5,812
38670,4.5,2421
38671,4.5,1602
38672,4.5,5926
38673,4.5,2421
38674,4.5,170
38675,4.5,1063
38676,4.5,457
38677,4.5,22096
38678,4.5,7998
38679,4.5,1457
38680,4.5,1248
38681,4.5,212
38682,4.5,1063
38683,4.5,36
38684,4.5,1248
38685,4.5,133
38686,4.5,38686
38687,4.5,26975
38688,4.5,3845
38689,4.5,5926
38690,4.5,653
38691,4.5,13117
38692,4.5,457
38693,4.5,1248
38694,4.5,1662
38695,4.5,38695
38696,4.5,1886
38697,4.5,487
38698,4.5,1
38699,4.5,556
38700,4.5,11263
38701,4.5,3103
38702,4.5,2780
38703,4.5,170
38704,4.5,85
38705,4.5,38705
38706,4.5,1248
38707,4.5,425
38708,4.5,89
38709,4.5,38709
38710,4.5,8459
38711,4.5,1063
38712,4.5,1602
38713,4.5,5240
38714,4.5,425
38715,4.5,522
38716,4.5,957
38717,4.5,38
38718,4.5,1
38719,4.5,2521
38720,4.5,5240
38721,4.5,76
38722,4.5,695
38723,4.5,85
38724,4.5,2775
38725,4.5,538
38726,4.5,2382
38727,4.5,85
38728,4.5,1602
38729,4.5,2775
38730,4.5,5926
38731,4.5,1
38732,4.5,889
38733,4.5,38733
38734,4.5,425
38735,4.5,1125
38736,4.5,212
38737,4.5,2421
38738,4.5,11670
38739,4.5,425
38740,4.5,695
38741,4.5,425
38742,4.5,38742
38743,4.5,695
38744,4.5,14718
38745,4.5,653
38746,4.5,425
38747,4.5,882
38748,4.5,38748
38749,4.5,133
38750,4.5,425
38751,4.5,85
38752,4.5,1063
38753,4.5,421
38754,4.5,212
38755,4.5,425
38756,4.5,3141
38757,4.5,695
38758,4.5,1603
38759,4.5,1971
38760,4.5,38760
38761,4.5,415
38762,4.5,24299
38763,4.5,812
38764,4.5,13156
38765,4.5,212
38766,4.5,882
38767,4.5,69
38768,4.5,1565
38769,4.5,9866
38770,4.5,13975
38771,4.5,1602
38772,4.5,695
38773,4.5,1
38774,4.5,415
38775,4.5,2775
38776,4.5,421
38777,4.5,9330
38778,4.5,1602
38779,4.5,25039
38780,4.5,571
38781,4.5,910
38782,4.5,73
38783,4.5,76
38784,4.5,812
38785,4.5,415
38786,4.5,1565
38787,4.5,1229
38788,4.5,7883
38789,4.5,38789
38790,4.5,775
38791,4.5,425
38792,4.5,2421
38793,4.5,415
38794,4.5,73
38795,4.5,425
38796,4.5,1457
38797,4.5,10756
38798,4.5,38799
38799,4.5,38798
38800,4.5,31177
38801,4.5,5240
38802,4.5,1063
38803,4.5,3967
38804,4.5,25338
38805,4.5,695
38806,4.5,695
38807,4.5,425
38808,4.5,3407
38809,4.5,653
38810,4.5,425
38811,4.5,85
38812,4.5,151
38813,4.5,695
38814,4.5,711
38815,4.5,11263
38816,4.5,1602
38817,4.5,2155
38818,4.5,2421
38819,4.5,957
38820,4.5,415
38821,4.5,1248
38822,4.5,212
38823,4.5,1
38824,4.5,1394
38825,4.5,2421
38826,4.5,812
38827,4.5,957
38828,4.5,6508
38829,4.5,2499
38830,4.5,38831
38831,4.5,38830
38832,4.5,7645
38833,4.5,111
38834,4.5,11263
38835,4.5,400
38836,4.5,345
38837,4.5,1602
38838,4.5,910
38839,4.5,1596
38840,4.5,1
38841,4.5,695
38842,4.5,957
38843,4.5,1602
38844,4.5,2421
38845,4.5,503
38846,4.5,2070
38847,4.5,415
38848,4.5,2421
38849,4.5,3967
38850,4.5,3141
38851,4.5,507
38852,4.5,957
38853,4.5,425
38854,4.5,6755
38855,4.5,507
38856,4.5,882
38857,4.5,882
38858,4.5,7645
38859,4.5,212
38860,4.5,18041
38861,4.5,1
38862,4.5,85
38863,4.5,1063
38864,4.5,4459
38865,4.5,2421
38866,4.5,11444
38867,4.5,1774
38868,4.5,812
38869,4.5,20
38870,4.5,415
38871,4.5,2421
38872,4.5,2421
38873,4.5,76
38874,4.5,24046
38875,4.5,20
38876,4.5,295
38877,4.5,1602
38878,4.5,1457
38879,4.5,1565
38880,4.5,1598
38881,4.5,38881
38882,4.5,507
38883,4.5,3141
38884,4.5,1
38885,4.5,36
38886,4.5,1602
38887,4.5,2499
38888,4.5,1
38889,4.5,38889
38890,4.5,421
38891,4.5,1229
38892,4.5,1063
38893,4.5,425
38894,4.5,882
38895,4.5,38896
38896,4.5,38895
38897,4.5,1565
38898,4.5,507
38899,4.5,1248
38900,4.5,24519
38901,4.5,6687
38902,4.5,957
38903,4.5,5926
38904,4.5,2421
38905,4.5,23760
38906,4.5,4669
38907,4.5,5374
38908,4.5,5926
38909,4.5,425
38910,4.5,991
38911,4.5,425
38912,4.5,6374
38913,4.5,695
38914,4.5,6973
38915,4.5,133
38916,4.5,212
38917,4.5,85
38918,4.5,38919
38919,4.5,38919
38920,4.5,425
38921,4.5,38921
38922,4.5,33277
38923,4.5,5926
38924,4.5,38924
38925,4.5,1229
38926,4.5,695
38927,4.5,2421
38928,4.5,2421
38929,4.5,728
38930,4.5,9727
38931,4.5,695
38932,4.5,76
38933,4.5,1602
38934,4.5,177
38935,4.5,6297
38936,4.5,5926
38937,4.5,457
38938,4.5,73
38939,4.5,910
38940,4.5,6031
38941,4.5,910
38942,4.5,775
38943,4.5,14249
38944,4.5,421
38945,4.5,711
38946,4.5,1503
38947,4.5,170
38948,4.5,2421
38949,4.5,457
38950,4.5,695
38951,4.5,2222
38952,4.5,1063
38953,4.5,796
38954,4.5,425
38955,4.5,4860
38956,4.5,3499
38957,4.5,1063
38958,4.5,425
38959,4.5,695
38960,4.5,1457
38961,4.5,2421
38962,4.5,38962
38963,4.5,2421
38964,4.5,38964
38965,4.5,957
38966,4.5,695
38967,4.5,5926
38968,4.5,695
38969,4.5,638
38970,4.5,4148
38971,4.5,1063
38972,4.5,1602
38973,4.5,910
38974,4.5,505
38975,4.5,425
38976,4.5,85
38977,4.5,1248
38978,4.5,538
38979,4.5,522
38980,4.5,1457
38981,4.5,728
38982,4.5,3788
38983,4.5,133
38984,4.5,695
38985,4.5,711
38986,4.5,38987
38987,4.5,38987
38988,4.5,3141
38989,4.5,85
38990,4.5,4674
38991,4.5,1971
38992,4.5,425
38993,4.5,425
38994,4.5,540
38995,4.5,3391
38996,4.5,425
38997,4.5,1565
38998,4.5,695
38999,4.5,882
39000,4.5,1063
39001,4.5,2775
39002,4.5,1774
39003,4.5,1248
39004,4.5,1248
39005,4.5,3141
39006,4.5,39006
39007,4.5,14470
39008,4.5,580
39009,4.5,812
39010,4.5,76
39011,4.5,522
39012,4.5,24299
39013,4.5,170
39014,4.5,3141
39015,4.5,39016
39016,4.5,39015
39017,4.5,796
39018,4.5,695
39019,4.5,882
39020,4.5,212
39021,4.5,1457
39022,4.5,3141
39023,4.5,1457
39024,4.5,212
39025,4.5,812
39026,4.5,910
39027,4.5,695
39028,4.5,2421
39029,4.5,16639
39030,4.5,1602
39031,4.5,1602
39032,4.5,36
39033,4.5,415
39034,4.5,1248
39035,4.5,212
39036,4.5,1292
39037,4.5,711
39038,4.5,1122
39039,4.5,882
39040,4.5,5215
39041,4.5,3965
39042,4.5,69
39043,4.5,425
39044,4.5,3141
39045,4.5,1565
39046,4.5,957
39047,4.5,823
39048,4.5,728
39049,4.5,39049
39050,4.5,507
39051,4.5,5617
39052,4.5,29618
39053,4.5,69
39054,4.5,2775
39055,4.5,1457
39056,4.5,39057
39057,4.5,39056
39058,4.5,1217
39059,4.5,695
39060,4.5,39060
39061,4.5,507
39062,4.5,457
39063,4.5,11889
39064,4.5,11889
39065,4.5,807
39066,4.5,1158
39067,4.5,695
39068,4.5,1552
39069,4.5,1565
39070,4.5,2421
39071,4.5,7883
39072,4.5,425
39073,4.5,3141
39074,4.5,2135
39075,4.5,212
39076,4.5,1
39077,4.5,1602
39078,4.5,1457
39079,4.5,796
39080,4.5,150
39081,4.5,695
39082,4.5,1261
39083,4.5,812
39084,4.5,1175
39085,4.5,371
39086,4.5,29663
39087,4.5,425
39088,4.5,538
39089,4.5,695
39090,4.5,1457
39091,4.5,151
39092,4.5,1
39093,4.5,133
39094,4.5,1602
39095,4.5,3946
39096,4.5,1602
39097,4.5,575
39098,4.5,150
39099,4.5,1
39100,4.5,507
39101,4.5,695
39102,4.5,2421
39103,4.5,1602
39104,4.5,1063
39105,4.5,6374
39106,4.5,212
39107,4.5,796
39108,4.5,3141
39109,4.5,711
39110,4.5,10791
39111,4.5,4337
39112,4.5,157
39113,4.5,2775
39114,4.5,23082
39115,4.5,1602
39116,4.5,3119
39117,4.5,1217
39118,4.5,39118
39119,4.5,30373
39120,4.5,5926
39121,4.5,1
39122,4.5,1063
39123,4.5,5926
39124,4.5,1063
39125,4.5,2421
39126,4.5,3141
39127,4.5,1602
39128,4.5,1602
39129,4.5,33557
39130,4.5,1217
39131,4.5,425
39132,4.5,5926
39133,4.5,39133
39134,4.5,421
39135,4.5,1391
39136,4.5,1
39137,4.5,415
39138,4.5,695
39139,4.5,39139
39140,4.5,28916
39141,4.5,957
39142,4.5,2908
39143,4.5,796
39144,4.5,76
39145,4.5,487
39146,4.5,23298
39147,4.5,9183
39148,4.5,1
39149,4.5,85
39150,4.5,39150
39151,4.5,39151
39152,4.5,425
39153,4.5,882
39154,4.5,2775
39155,4.5,1602
39156,4.5,12447
39157,4.5,882
39158,4.5,812
39159,4.5,957
39160,4.5,2499
39161,4.5,2421
39162,4.5,76
39163,4.5,33097
39164,4.5,474
39165,4.5,1122
39166,4.5,823
39167,4.5,425
39168,4.5,2070
39169,4.5,1602
39170,4.5,1248
39171,4.5,212
39172,4.5,1552
39173,4.5,39174
39174,4.5,39174
39175,4.5,39176
39176,4.5,39175
39177,4.5,29674
39178,4.5,39178
39179,4.5,73
39180,4.5,400
39181,4.5,1565
39182,4.5,882
39183,4.5,2763
39184,4.5,695
39185,4.5,361
39186,4.5,695
39187,4.5,796
39188,4.5,1602
39189,4.5,711
39190,4.5,812
39191,4.5,85
39192,4.5,957
39193,4.5,957
39194,4.5,5240
39195,4.5,1583
39196,4.5,1
39197,4.5,1248
39198,4.5,1248
39199,4.5,5926
39200,4.5,3400
39201,4.5,39202
39202,4.5,39201
39203,4.5,13247
39204,4.5,39204
39205,4.5,1457
39206,4.5,70
39207,4.5,1
39208,4.5,151
39209,4.5,39209
39210,4.5,1602
39211,4.5,13165
39212,4.5,1063
39213,4.5,85
39214,4.5,2421
39215,4.5,2499
39216,4.5,2421
39217,4.5,487
39218,4.5,302
39219,4.5,1063
39220,4.5,421
39221,4.5,212
39222,4.5,1074
39223,4.5,775
39224,4.5,12315
39225,4.5,76
39226,4.5,1457
39227,4.5,415
39228,4.5,6973
39229,4.5,957
39230,4.5,2693
39231,4.5,2421
39232,4.5,7342
39233,4.5,1457
39234,4.5,151
39235,4.5,2421
39236,4.5,8535
39237,4.5,39238
39238,4.5,39237
39239,4.5,39239
39240,4.5,85
39241,4.5,695
39242,4.5,457
39243,4.5,10526
39244,4.5,14590
39245,4.5,1122
39246,4.5,1673
39247,4.5,882
39248,4.5,1122
39249,4.5,3400
39250,4.5,5926
39251,4.5,882
39252,4.5,5926
39253,4.5,85
39254,4.5,5926
39255,4.5,2421
39256,4.5,415
39257,4.5,1457
39258,4.5,39259
39259,4.5,39258
39260,4.5,39260
39261,4.5,3141
39262,4.5,1063
39263,4.5,212
39264,4.5,12944
39265,4.5,3141
39266,4.5,70
39267,4.5,415
39268,4.5,1602
39269,4.5,13857
39270,4.5,1
39271,4.5,882
39272,4.5,1602
39273,4.5,400
39274,4.5,8759
39275,4.5,3967
39276,4.5,425
39277,4.5,150
39278,4.5,889
39279,4.5,1
39280,4.5,421
39281,4.5,22013
39282,4.5,2421
39283,4.5,711
39284,4.5,415
39285,4.5,1602
39286,4.5,1603
39287,4.5,1261
39288,4.5,421
39289,4.5,2421
39290,4.5,695
39291,4.5,711
39292,4.5,5926
39293,4.5,1237
39294,4.5,361
39295,4.5,695
39296,4.5,150
39297,4.5,775
39298,4.5,1063
39299,4.5,2421
39300,4.5,1248
39301,4.5,3141
39302,4.5,425
39303,4.5,12944
39304,4.5,1602
39305,4.5,1457
39306,4.5,36
39307,4.5,910
39308,4.5,2672
39309,4.5,415
39310,4.5,1345
39311,4.5,2421
39312,4.5,11263
39313,4.5,1565
39314,4.5,415
39315,4.5,9727
39316,4.5,13682
39317,4.5,39317
39318,4.5,7645
39319,4.5,89
39320,4.5,39320
39321,4.5,36
39322,4.5,5343
39323,4.5,14717
39324,4.5,957
39325,4.5,7129
39326,4.5,25721
39327,4.5,1
39328,4.5,1248
39329,4.5,5444
39330,4.5,695
39331,4.5,415
39332,4.5,421
39333,4.5,1598
39334,4.5,1
39335,4.5,3807
39336,4.5,1565
39337,4.5,653
39338,4.5,1552
39339,4.5,1063
39340,4.5,2421
39341,4.5,157
39342,4.5,3788
39343,4.5,1270
39344,4.5,22465
39345,4.5,1602
39346,4.5,3141
39347,4.5,20
39348,4.5,85
39349,4.5,487
39350,4.5,7645
39351,4.5,1063
39352,4.5,1602
39353,4.5,2087
39354,4.5,728
39355,4.5,29572
39356,4.5,1457
39357,4.5,823
39358,4.5,66
39359,4.5,1
39360,4.5,415
39361,4.5,5926
39362,4.5,3141
39363,4.5,1261
39364,4.5,36
39365,4.5,39366
39366,4.5,39365
39367,4.5,20
39368,4.5,4485
39369,4.5,823
39370,4.5,910
39371,4.5,7581
39372,4.5,70
39373,4.5,2398
39374,4.5,728
39375,4.5,415
39376,4.5,1
39377,4.5,1248
39378,4.5,507
39379,4.5,36593
39380,4.5,1598
39381,4.5,3141
39382,4.5,5597
39383,4.5,415
39384,4.5,2499
39385,4.5,133
39386,4.5,3673
39387,4.5,3141
39388,4.5,695
39389,4.5,2421
39390,4.5,653
39391,4.5,1457
39392,4.5,4351
39393,4.5,695
39394,4.5,425
39395,4.5,415
39396,4.5,1602
39397,4.5,21431
39398,4.5,1457
39399,4.5,3967
39400,4.5,2421
39401,4.5,1063
39402,4.5,1248
39403,4.5,21542
39404,4.5,2043
39405,4.5,910
39406,4.5,3769
39407,4.5,1217
39408,4.5,695
39409,4.5,695
39410,4.5,1261
39411,4.5,212
39412,4.5,695
39413,4.5,1229
39414,4.5,882
39415,4.5,695
39416,4.5,24844
39417,4.5,425
39418,4.5,1602
39419,4.5,133
39420,4.5,483
39421,4.5,76
39422,4.5,223
39423,4.5,223
39424,4.5,1477
39425,4.5,39426
39426,4.5,39425
39427,4.5,3141
39428,4.5,695
39429,4.5,1063
39430,4.5,85
39431,4.5,36
39432,4.5,2421
39433,4.5,695
39434,4.5,812
39435,4.5,882
39436,4.5,20686
39437,4.5,695
39438,4.5,39438
39439,4.5,39438
39440,4.5,695
39441,4.5,89
39442,4.5,3400
39443,4.5,66
39444,4.5,7645
39445,4.5,695
39446,4.5,1602
39447,4.5,1971
39448,4.5,1063
39449,4.5,775
39450,4.5,507
39451,4.5,1229
39452,4.5,2398
39453,4.5,16133
39454,4.5,302
39455,4.5,39456
39456,4.5,39455
39457,4.5,15683
39458,4.5,39458
39459,4.5,404
39460,4.5,85
39461,4.5,775
39462,4.5,39463
39463,4.5,39462
39464,4.5,2378
39465,4.5,3141
39466,4.5,910
39467,4.5,18663
39468,4.5,1063
39469,4.5,1122
39470,4.5,9866
39471,4.5,695
39472,4.5,1602
39473,4.5,404
39474,4.5,1565
39475,4.5,1
39476,4.5,415
39477,4.5,487
39478,4.5,1552
39479,4.5,812
39480,4.5,8180
39481,4.5,16639
39482,4.5,1602
39483,4.5,13107
39484,4.5,85
39485,4.5,2421
39486,4.5,474
39487,4.5,2421
39488,4.5,212
39489,4.5,695
39490,4.5,7645
39491,4.5,1261
39492,4.5,2186
39493,4.5,2719
39494,4.5,1261
39495,4.5,425
39496,4.5,415
39497,4.5,18235
39498,4.5,425
39499,4.5,2222
39500,4.5,695
39501,4.5,7645
39502,4.5,1602
39503,4.5,3143
39504,4.5,556
39505,4.5,3967
39506,4.5,695
39507,4.5,1063
39508,4.5,1
39509,4.5,425
39510,4.5,8493
39511,4.5,882
39512,4.5,421
39513,4.5,15853
39514,4.5,1122
39515,4.5,415
39516,4.5,2421
39517,4.5,5926
39518,4.5,400
39519,4.5,7645
39520,4.5,711
39521,4.5,889
39522,4.5,39522
39523,4.5,421
39524,4.5,425
39525,4.5,1774
39526,4.5,17912
39527,4.5,31640
39528,4.5,12676
39529,4.5,20105
39530,4.5,1063
39531,4.5,12882
39532,4.5,823
39533,4.5,2421
39534,4.5,2775
39535,4.5,2421
39536,4.5,425
39537,4.5,5926
39538,4.5,1068
39539,4.5,5926
39540,4.5,695
39541,4.5,3141
39542,4.5,522
39543,4.5,302
39544,4.5,150
39545,4.5,1261
39546,4.5,39546
39547,4.5,1598
39548,4.5,39548
39549,4.5,1063
39550,4.5,1248
39551,4.5,812
39552,4.5,3967
39553,4.5,1063
39554,4.5,85
39555,4.5,695
39556,4.5,3966
39557,4.5,14865
39558,4.5,910
39559,4.5,1122
39560,4.5,474
39561,4.5,3788
39562,4.5,823
39563,4.5,1122
39564,4.5,5665
39565,4.5,39565
39566,4.5,889
39567,4.5,1552
39568,4.5,415
39569,4.5,5926
39570,4.5,425
39571,4.5,212
39572,4.5,812
39573,4.5,39573
39574,4.5,882
39575,4.5,1122
39576,4.5,1248
39577,4.5,20157
39578,4.5,695
39579,4.5,1937
39580,4.5,474
39581,4.5,5926
39582,4.5,1457
39583,4.5,1
39584,4.5,1248
39585,4.5,425
39586,4.5,1261
39587,4.5,425
39588,4.5,39588
39589,4.5,796
39590,4.5,425
39591,4.5,1457
39592,4.5,556
39593,4.5,957
39594,4.5,421
39595,4.5,507
39596,4.5,3741
39597,4.5,415
39598,4.5,70
39599,4.5,43029
39600,4.5,3400
39601,4.5,89
39602,4.5,4899
39603,4.5,4875
39604,4.5,1261
39605,4.5,823
39606,4.5,13235
39607,4.5,1063
39608,4.5,1457
39609,4.5,1457
39610,4.5,2763
39611,4.5,37182
39612,4.5,85
39613,4.5,3141
39614,4.5,695
39615,4.5,957
39616,4.5,212
39617,4.5,1217
39618,4.5,3141
39619,4.5,2327
39620,4.5,39620
39621,4.5,5926
39622,4.5,1217
39623,4.5,2421
39624,4.5,133
39625,4.5,1063
39626,4.5,1457
39627,4.5,2421
39628,4.5,170
39629,4.5,1457
39630,4.5,425
39631,4.5,1
39632,4.5,425
39633,4.5,361
39634,4.5,882
39635,4.5,474
39636,4.5,39637
39637,4.5,39636
39638,4.5,1122
39639,4.5,5926
39640,4.5,23999
39641,4.5,695
39642,4.5,711
39643,4.5,39643
39644,4.5,812
39645,4.5,5926
39646,4.5,695
39647,4.5,381
39648,4.5,133
39649,4.5,8647
39650,4.5,425
39651,4.5,2676
39652,4.5,5926
39653,4.5,39654
39654,4.5,39653
39655,4.5,425
39656,4.5,507
39657,4.5,16578
39658,4.5,910
39659,4.5,5926
39660,4.5,1063
39661,4.5,39661
39662,4.5,695
39663,4.5,1602
39664,4.5,1248
39665,4.5,1063
39666,4.5,1
39667,4.5,910
39668,4.5,421
39669,4.5,9727
39670,4.5,695
39671,4.5,695
39672,4.5,70
39673,4.5,910
39674,4.5,2421
39675,4.5,995
39676,4.5,14611
39677,4.5,39678
39678,4.5,39677
39679,4.5,425
39680,4.5,1457
39681,4.5,39682
39682,4.5,39681
39683,4.5,4659
39684,4.5,1261
39685,4.5,2421
39686,4.5,70
39687,4.5,170
39688,4.5,39688
39689,4.5,1217
39690,4.5,1602
39691,4.5,910
39692,4.5,3748
39693,4.5,39693
39694,4.5,812
39695,4.5,1
39696,4.5,1602
39697,4.5,695
39698,4.5,2421
39699,4.5,415
39700,4.5,1971
39701,4.5,404
39702,4.5,8098
39703,4.5,957
39704,4.5,2234
39705,4.5,212
39706,4.5,1833
39707,4.5,14876
39708,4.5,39708
39709,4.5,2421
39710,4.5,13165
39711,4.5,5926
39712,4.5,21147
39713,4.5,212
39714,4.5,3769
39715,4.5,695
39716,4.5,1122
39717,4.5,711
39718,4.5,89
39719,4.5,796
39720,4.5,1
39721,4.5,2499
39722,4.5,5240
39723,4.5,7645
39724,4.5,85
39725,4.5,14264
39726,4.5,415
39727,4.5,695
39728,4.5,1248
39729,4.5,1971
39730,4.5,695
39731,4.5,85
39732,4.5,2421
39733,4.5,85
39734,4.5,1598
39735,4.5,1602
39736,4.5,421
39737,4.5,2775
39738,4.5,695
39739,4.5,812
39740,4.5,2421
39741,4.5,1
39742,4.5,1602
39743,4.5,2369
39744,4.5,711
39745,4.5,20
39746,4.5,1602
39747,4.5,2421
39748,4.5,5926
39749,4.5,425
39750,4.5,5240
39751,4.5,695
39752,4.5,3679
39753,4.5,6031
39754,4.5,5926
39755,4.5,2382
39756,4.5,415
39757,4.5,812
39758,4.5,695
39759,4.5,1125
39760,4.5,212
39761,4.5,73
39762,4.5,361
39763,4.5,507
39764,4.5,1971
39765,4.5,6393
39766,4.5,4148
39767,4.5,4659
39768,4.5,5613
